Alpha, EGS, ChooseA, AvoidB, PickA, PickB, PickC, PickD, PickE, PickF
0.041,   0.1, .8125,  0.75, .3336, -.334, .4052, -.405, .1732, -.173
0.041,   0.1, .8125, .9375, .3101, -0.31, 0.139, -.139, .0626, -.063
0.041,   0.1, 0.875, .9375, .3959, -.396, .1815, -.182, .0689, -.069
0.041,   0.1, 0.875, .8125, 0.585, -.585, .5029, -.503, .1133, -.113
0.041,   0.1, 0.875, 0.875, .3286, -.329, .2495, -.249, 0.111, -.111
0.041,   0.1, 0.875, 0.875, .3659, -.366, .0939, -.094, .1139, -.114
0.041,   0.1, .8125, .8125, .3837, -.384, .3521, -.352, .1392, -.139
0.041,   0.1, 0.875, .9375, .3505, -.351, .2235, -.224, .1237, -.124
0.041,   0.1,   1.0,   1.0, .4978, -.498, .1563, -.156, .2184, -.218
0.041,   0.1,  0.75,  0.75, .1858, -.186, .3984, -.398, .0243, -.024
0.041,   0.1, .9375, 0.875, 0.484, -.484, .3585, -.359, 0.218, -.218
0.041,   0.1, 0.875, .8125, .3815, -.382, .3214, -.321, .0372, -.037
0.041,   0.1, .8125, 0.875, .5723, -.572, .3876, -.388, .2264, -.226
0.041,   0.1, .9375, .9375, .3978, -.398, .3336, -.334, .1343, -.134
0.041,   0.1, .8125,  0.75, .2326, -.233, .4228, -.423, .0319, -.032
0.041,   0.1,   1.0,   1.0, .4885, -.488, -0.02, .0196, .0872, -.087
0.041,   0.1, 0.875, .8125, .4175, -.417, .2834, -.283, .1354, -.135
0.041,   0.1,   1.0,  0.75, .3817, -.382, .2622, -.262, .2414, -.241
0.041,   0.1, .8125, .9375, .5417, -.542, .5703, -0.57, .1267, -.127
0.041,   0.1,  0.75, 0.875, .3002,  -0.3, .2868, -.287, .0865, -.086
0.041,   0.1, .8125, .6875, .3475, -.347, .4963, -.496, .1492, -.149
0.041,   0.1, 0.875, 0.875, .3589, -.359, .3413, -.341, .2148, -.215
0.041,   0.1,   1.0,   1.0, .6017, -.602, 0.332, -.332, 0.152, -.152
0.041,   0.1,   1.0, 0.875, .3518, -.352, 0.169, -.169, .1891, -.189
0.041,   0.1, 0.875, 0.875, .5239, -.524, .3874, -.387, 0.262, -.262
0.041,   0.1,  0.75, .8125, .3352, -.335, .4212, -.421, .3822, -.382
0.041,   0.1, .8125,   1.0, .4223, -.422, .3212, -.321, .2433, -.243
0.041,   0.1, .9375, .9375, .5033, -.503, .1566, -.157, .1018, -.102
0.041,   0.1, .9375,  0.75, .3542, -.354, .2664, -.266, -.113, .1126
0.041,   0.1, .9375, .9375, .4115, -.412, .0983, -.098, .2896, -0.29
0.041,   0.1, 0.875, .9375, .5633, -.563, .4369, -.437, 0.167, -.167
0.041,   0.1,   1.0, 0.875, .6736, -.674, .4583, -.458, -.021, .0207
0.041,   0.1,   1.0, .9375, 0.511, -.511, .2135, -.214, .2711, -.271
0.041,   0.1, 0.625, .5625, .2085, -.209, .2781, -.278, .2514, -.251
0.041,   0.1,   1.0,   1.0, .5301, -0.53, .1645, -.165, .0915, -.091
0.041,   0.1,   1.0,   1.0, .4585, -.459, 0.132, -.132, .1244, -.124
0.041,   0.1, .9375,   1.0, .5587, -.559, .1208, -.121, .2804, -0.28
0.041,   0.1, .9375, .9375, .5379, -.538, .1575, -.157, .1284, -.128
0.041,   0.1, .8125,  0.75, .3707, -.371, .2771, -.277, .3356, -.336
0.041,   0.1,   1.0, .9375, .4989, -.499, .2752, -.275, 0.187, -.187
0.041,   0.1, .8125,  0.75, .3787, -.379, .4041, -.404, .0096, -0.01
0.041,   0.1, .8125, .8125, .5267, -.527, .5108, -.511, .0074, -.007
0.041,   0.1, 0.625, 0.875, .2121, -.212, .2855, -.285, .0369, -.037
0.041,   0.1, 0.875,   1.0, .4479, -.448, .2467, -.247, .1345, -.134
0.041,   0.1,  0.75, .9375, .2614, -.261, .0806, -.081, .2721, -.272
0.041,   0.1, .6875, .6875, .3986, -.399, .2623, -.262, .3088, -.309
0.041,   0.1,   1.0, .9375, .6836, -.684, .3846, -.385, .1156, -.116
0.041,   0.1, 0.875, 0.875, .3509, -.351, .2465, -.247, .1232, -.123
0.041,   0.1,   1.0,   1.0, .5085, -.508, .0647, -.065, .1216, -.122
0.041,   0.1,   1.0, 0.875, .5137, -.514, .3238, -.324, .0488, -.049
0.041,   0.1, 0.875, 0.875, .3908, -.391, .3589, -.359, .0537, -.054
0.041,   0.1,  0.75, .5625, .2156, -.216, .2613, -.261, .0026, -.003
0.041,   0.1, .9375, .8125, .4423, -.442, .1173, -.117, .0683, -.068
0.041,   0.1,   1.0,   1.0, .6041, -.604, .2227, -.223, .2847, -.285
0.041,   0.1, .8125,   1.0, .5109, -.511, .3449, -.345, .1337, -.134
0.041,   0.1, 0.875, .6875, .2983, -.298, .2999,  -0.3, .2028, -.203
0.041,   0.1, .9375,   1.0, 0.459, -.459, 0.147, -.147, .2157, -.216
0.041,   0.1, .6875, 0.875, .2487, -.249, .3469, -.347, .2994, -.299
0.041,   0.1, 0.625, .6875, .1693, -.169, .4322, -.432, -.033, .0326
0.041,   0.1, .5625, .6875, .2562, -.256, .1025, -.102, .2946, -.295
0.041,   0.1,   1.0,   1.0, .3656, -.366, .0813, -.081, 0.024, -.024
0.041,   0.1,   1.0, .9375, .4006, -.401, .0788, -.079, .0822, -.082
0.041,   0.1, 0.875, 0.625, .3168, -.317, .1883, -.188, .1361, -.136
0.041,   0.1, .8125, .8125, .3641, -.364, .2099, -0.21, .0945, -.095
0.041,   0.1, 0.875, 0.875, .4452, -.445, .2046, -.205, .1308, -.131
0.041,   0.1, .8125, .9375, .3074, -.307, .2372, -.237, .2168, -.217
0.041,   0.1, .5625, .8125, .4503, -0.45, .5082, -.508, .3041, -.304
0.041,   0.1, .9375, .9375, .4036, -.404, .2519, -.252, .0765, -.077
0.041,   0.1, .9375, 0.875, .4357, -.436, .2065, -.207, .2623, -.262
0.041,   0.1, 0.875, 0.875, .4699, -0.47, 0.345, -.345, .0292, -.029
0.041,   0.1,   1.0, .8125, .4175, -.417, .2274, -.227, .1831, -.183
0.041,   0.1, 0.625,  0.75, .1983, -.198, .4261, -.426, .2071, -.207
0.041,   0.1, 0.875, .9375, .3716, -.372, .1088, -.109, .0502, -0.05
0.041,   0.1, 0.875, 0.875, .5584, -.558, .3455, -.345, .0732, -.073
0.041,   0.1, .4375, .6875, .1008, -.101, .0836, -.084, .0738, -.074
0.041,   0.1,  0.75, .8125, .4734, -.473,  0.36, -0.36, .3433, -.343
0.042,   0.1,   1.0, .9375, .4238, -.424, 0.148, -.148, .2233, -.223
0.042,   0.1, .9375,   1.0, .4114, -.411, .2778, -.278, .0242, -.024
0.042,   0.1,   1.0,   1.0, .5518, -.552, .2291, -.229, .0598, -0.06
0.042,   0.1, 0.875, .6875, .3746, -.375, 0.438, -.438, .1553, -.155
0.042,   0.1,   1.0, 0.875, .4068, -.407, .3602, -0.36, .0895, -.089
0.042,   0.1, 0.875,   1.0, .4325, -.433, -.073, .0733, .1015, -.102
0.042,   0.1, .9375, .9375, .6527, -.653, .2502, -0.25, .1884, -.188
0.042,   0.1, .9375, 0.875, .3416, -.342, .3007, -.301, .1339, -.134
0.042,   0.1, .8125, .6875, .2671, -.267, .1403, -0.14, .1033, -.103
0.042,   0.1, .5625,  0.75, .2437, -.244, .3519, -.352, .1336, -.134
0.042,   0.1,  0.75, 0.875, .3254, -.325, .1977, -.198, .2357, -.236
0.042,   0.1, .8125, .8125, .1342, -.134, .1373, -.137, 0.027, -.027
0.042,   0.1, .9375, .9375, .3968, -.397, 0.219, -.219, .1518, -.152
0.042,   0.1, 0.875, 0.875, .3836, -.384, .3601, -0.36, .1619, -.162
0.042,   0.1, .5625, 0.625, .2199, -0.22, .3982, -.398, .3695, -.369
0.042,   0.1,  0.75, 0.875, .2145, -.214, .3686, -.369, .1742, -.174
0.042,   0.1, 0.625, .5625, .1871, -.187, 0.312, -.312, 0.246, -.246
0.042,   0.1, .9375, .9375, .3853, -.385, .2948, -.295, .0994, -.099
0.042,   0.1,  0.75, 0.875, 0.518, -.518, .5147, -.515, .2052, -.205
0.042,   0.1,  0.75, 0.875, .3664, -.366, .2923, -.292, .3096, -0.31
0.042,   0.1, 0.875, .9375, .3792, -.379, .1043, -.104, .2581, -.258
0.042,   0.1, .5625, .8125, .2759, -.276, .3538, -.354, 0.071, -.071
0.042,   0.1, .6875, 0.875, .3669, -.367, .3813, -.381, .1547, -.155
0.042,   0.1, .9375, .8125, .4003,  -0.4, .2909, -.291, .1318, -.132
0.042,   0.1, .9375, 0.875, .3348, -.335, .3199, -0.32, .1598, -0.16
0.042,   0.1, .6875, .9375, .2787, -.279, .2996,  -0.3, .1757, -.176
0.042,   0.1, .6875,  0.75, .2712, -.271, .3849, -.385, .0325, -.033
0.042,   0.1, .9375, .8125, .3546, -.355, .2461, -.246, .2137, -.214
0.042,   0.1, .6875, 0.625, .3279, -.328, .2486, -.249, .2381, -.238
0.042,   0.1, .9375, .8125, .4563, -.456, -.044, .0445, .3773, -.377
0.042,   0.1,  0.75, .6875, .5661, -.566, .5542, -.554, .1941, -.194
0.042,   0.1,   1.0,   1.0, .4921, -.492, .2499, -0.25, .0079, -.008
0.042,   0.1,   1.0,   1.0, .6189, -.619, .1983, -.198, .1923, -.192
0.042,   0.1, .6875, .6875, .1662, -.166, .1923, -.192, .1449, -.145
0.042,   0.1, .6875, .6875, .3075, -.307, .3958, -.396, .3476, -.348
0.042,   0.1, .8125, .8125, 0.398, -.398, .2594, -.259, .4587, -.459
0.042,   0.1, .8125, 0.875, .3962, -.396, .2841, -.284, .2812, -.281
0.042,   0.1, .9375, .9375, .3669, -.367, .0907, -.091, -.026, 0.026
0.042,   0.1, .6875, .8125, .2254, -.225, .0148, -.015, -.143, .1427
0.042,   0.1,  0.75, 0.875, .4327, -.433, .4535, -.454, .3727, -.373
0.042,   0.1, .9375, .8125, .4999,  -0.5, .3811, -.381, 0.144, -.144
0.042,   0.1, .8125, .9375, .3362, -.336, .3611, -.361, -.088, .0876
0.042,   0.1, 0.875,   1.0, .5761, -.576, 0.323, -.323, 0.038, -.038
0.042,   0.1, .8125, .8125, .4446, -.445, .0665, -.067, .3345, -.334
0.042,   0.1, 0.875, .9375, .5123, -.512, .2503, -0.25, .3347, -.335
0.042,   0.1, 0.875, 0.625, .4377, -.438, .3627, -.363, .1007, -.101
0.042,   0.1, 0.875, .8125, .2982, -.298, .2718, -.272, .1642, -.164
0.042,   0.1, .8125, .8125, .5009, -.501, .4645, -.464, .1281, -.128
0.042,   0.1, .8125, .6875, .2977, -.298, .2621, -.262, -.044, .0435
0.042,   0.1, 0.875, .9375, .4037, -.404, .1914, -.191, .2044, -.204
0.042,   0.1, .9375, .9375, .3461, -.346, .0915, -.092, .0212, -.021
0.042,   0.1, .9375,   1.0, .4221, -.422, .2827, -.283, 0.112, -.112
0.042,   0.1, .8125, 0.875, .3263, -.326, .3135, -.313, .1126, -.113
0.042,   0.1, 0.875, .8125, .3928, -.393, .3255, -.326, .2297, -0.23
0.042,   0.1, 0.875, 0.625, .2755, -.275, .2334, -.233, .1953, -.195
0.042,   0.1,   1.0,   1.0, .6234, -.623,  0.14, -0.14, .0821, -.082
0.042,   0.1, 0.875, 0.875, .2535, -.254, .2888, -.289, .0471, -.047
0.042,   0.1, 0.875, .8125, .4299, -0.43, .3297, -0.33,  0.22, -0.22
0.042,   0.1, .8125, 0.625, .3401, -0.34, .3457, -.346, -.061, .0608
0.042,   0.1, .9375, .8125, .3692, -.369, .1929, -.193, .4072, -.407
0.042,   0.1, .8125, 0.875, .3772, -.377, .1736, -.174, .2088, -.209
0.042,   0.1, .8125, 0.875, .2945, -.294, .3762, -.376, -0.24,  0.24
0.042,   0.1, .9375, .8125, .4273, -.427, .3363, -.336, .0274, -.027
0.042,   0.1, .9375,   1.0, .6015, -.601, .3211, -.321, -.103, .1027
0.042,   0.1,   1.0, .9375, .4448, -.445, .1941, -.194, .2604, -0.26
0.042,   0.1, .6875, 0.875, .3824, -.382, .2739, -.274, .2633, -.263
0.042,   0.1, .9375, .9375, .4529, -.453, .1324, -.132, .0679, -.068
0.042,   0.1, .9375, .9375, .4887, -.489, .2449, -.245, .0552, -.055
0.042,   0.1, .6875, .5625, 0.241, -.241, 0.434, -.434, .0436, -.044
0.042,   0.1,   1.0, .9375, 0.552, -.552, .3809, -.381, .1357, -.136
0.042,   0.1, .8125, .9375, .5255, -.526, .4705, -0.47, .1418, -.142
0.042,   0.1,   1.0,   1.0, .5763, -.576, .2725, -.273, .2212, -.221
0.042,   0.1, 0.875, .8125, .4592, -.459, .1473, -.147,  0.19, -0.19
0.042,   0.1, 0.625, .5625, .0449, -.045, .1723, -.172, .3058, -.306
0.042,   0.1, .9375, 0.875, .4466, -.447, .1701, -0.17, .3503, -0.35
0.042,   0.1, 0.625, 0.625, .2858, -.286, .2691, -.269, .1965, -.196
0.042,   0.1, .8125, .5625, .3032, -.303, 0.503, -.503, .3858, -.386
0.042,   0.1, 0.875, .9375, .6253, -.625, .4959, -.496, .4005, -.401
0.042,   0.1, .8125, .9375, .5884, -.588, .5261, -.526, .1147, -.115
0.042,   0.1, .8125, .8125, .3022, -.302, .1379, -.138, -.043, .0435
0.042,   0.1,   1.0, .9375, .4969, -.497, .2092, -.209, .2235, -.223
0.042,   0.1, 0.625,  0.75, .2677, -.268, .4021, -.402, .1855, -.185
0.042,   0.1,   1.0,   1.0, 0.693, -.693, .2834, -.283, .0963, -.096
0.042,   0.1,   1.0, 0.875, 0.634, -.634, .4369, -.437, .1728, -.173
0.042,   0.1,   1.0, .9375, .5214, -.521, .2172, -.217, .1538, -.154
0.042,   0.1, .8125, 0.875, .2476, -.248, -0.02, .0202, .0604, -0.06
0.042,   0.1,   1.0,   1.0, .6889, -.689, .3267, -.327, .3503, -0.35
0.042,   0.1,   1.0,   1.0, .5761, -.576, .1938, -.194, .0505, -.051
0.042,   0.1, 0.875, .9375, .6887, -.689, 0.357, -.357, .3984, -.398
0.042,   0.1, .6875, .9375, .3042, -.304, .1297, -0.13, -.017, .0172
0.042,   0.1,   1.0,   1.0, .6423, -.642, .3788, -.379, .1842, -.184
0.042,   0.1,   1.0, .9375, .6189, -.619, .0421, -.042, .1024, -.102
0.042,   0.1,  0.75, .6875, .2682, -.268, .1998,  -0.2, .1266, -.127
0.042,   0.1, .8125, .9375, .4745, -.474, .2105, -0.21, .3403, -0.34
0.042,   0.1, .8125, .6875, .5054, -.505, .5173, -.517, .1717, -.172
0.042,   0.1, .9375,   1.0, .7442, -.744, .3929, -.393, .3164, -.316
0.042,   0.1, .9375, .8125, .4023, -.402, .2282, -.228, 0.218, -.218
0.042,   0.1, .8125,   1.0, .3717, -.372, .2483, -.248, .0856, -.086
0.042,   0.1, .6875,  0.75, .3282, -.328, .2251, -.225, .2886, -.289
0.042,   0.1, .9375, 0.875, 0.495, -.495, .2624, -.262, .1768, -.177
0.042,   0.1,   1.0,   1.0, .7614, -.761, .2054, -.205, .1132, -.113
0.042,   0.1, .8125, .8125, .2357, -.236, .1847, -.185, -.003, .0031
0.042,   0.1, .8125,   1.0, .4593, -.459, .1629, -.163, .3066, -.307
0.042,   0.1, .9375, .8125, .3604, -0.36, .3702, -0.37, .0191, -.019
0.042,   0.1,  0.75, .6875, .4668, -.467, .3614, -.361, .2213, -.221
0.042,   0.1, 0.875, 0.875, .4549, -.455, .4678, -.468, -.007, .0066
0.042,   0.1, 0.875, .8125, 0.389, -.389, .2111, -.211, .0737, -.074
0.042,   0.1,   1.0, .9375, .4943, -.494, .3232, -.323, .3161, -.316
0.042,   0.1,   1.0,   1.0, .5761, -.576, .3122, -.312, .0441, -.044
0.042,   0.1, .9375,  0.75, .4045, -.405, .1963, -.196, .0312, -.031
0.042,   0.1, .8125, .9375, 0.309, -.309, .3173, -.317, .1161, -.116
0.042,   0.1, .8125,  0.75, 0.345, -.345, .4099, -0.41, .1454, -.145
0.042,   0.1,  0.75, .8125, .2784, -.278, .2664, -.266, .1355, -.135
0.042,   0.1,  0.75, .5625, .1423, -.142, 0.325, -.325, .0888, -.089
0.042,   0.1, .8125, .6875, .3507, -.351, .2415, -.241, .4228, -.423
0.042,   0.1,  0.75, .6875, .2245, -.225, .3182, -.318, .2137, -.214
0.042,   0.1,   1.0, .8125, 0.539, -.539, .0452, -.045, .4016, -.402
0.042,   0.1, 0.875, .8125, .2812, -.281, .1815, -.181, .4323, -.432
0.042,   0.1, .6875,  0.75, .2092, -.209, .2044, -.204, .1165, -.116
0.042,   0.1, .9375, .8125, 0.559, -.559, .3259, -.326, .1759, -.176
0.042,   0.1,   1.0, .9375, .6849, -.685, .4863, -.486, .2552, -.255
0.042,   0.1, .8125, .6875, .2122, -.212, .2645, -.265, .2451, -.245
0.042,   0.1,  0.75, 0.875, .3385, -.338, .2326, -.233, .0915, -.092
0.042,   0.1,  0.75,  0.75, .3197, -0.32, .3899, -0.39, .3235, -.323
0.042,   0.1,   1.0,   1.0, 0.437, -.437, .2133, -.213, .1588, -.159
0.042,   0.1,  0.75, .6875, .2712, -.271, .2821, -.282, .3538, -.354
0.042,   0.1,   1.0, 0.875, .3718, -.372, .2275, -.227, .1051, -.105
0.042,   0.1,   1.0,   1.0, .7361, -.736, 0.487, -.487, .2796, -0.28
0.042,   0.1, 0.625, 0.625, .1905, -.191, .2418, -.242, .0764, -.076
0.042,   0.1,  0.75, .5625, .2206, -.221, .4451, -.445, .1482, -.148
0.042,   0.1,   1.0, .9375, 0.424, -.424, 0.185, -.185, -.095, .0954
0.042,   0.1, 0.875,  0.75, .2437, -.244, .3794, -.379, .0691, -.069
0.042,   0.1, .9375, .9375, .4688, -.469, .1988, -.199, .1824, -.182
0.042,   0.1,   1.0, 0.875, .4251, -.425, .3019, -.302, -.033, .0329
0.042,   0.1, .9375, 0.875, .4177, -.418, .3997,  -0.4, 0.131, -.131
0.042,   0.1, .9375, .8125, .3472, -.347, .2965, -.297, -.041, 0.041
0.042,   0.1, 0.875,   1.0, .5083, -.508, .2927, -.293, .1884, -.188
0.042,   0.1,   1.0,   1.0, .4819, -.482, .0933, -.093, .0843, -.084
0.042,   0.1, 0.875, .6875, .3156, -.316, .2473, -.247, .2271, -.227
0.042,   0.1, .8125, 0.875,  0.46, -0.46, .3734, -.373,  0.17, -0.17
0.042,   0.1, .6875, .6875, .2463, -.246, .3702, -0.37, .2304, -0.23
0.042,   0.1, .9375, .8125, .4717, -.472, .3044, -.304, .2177, -.218
0.042,   0.1, .6875, .6875, .2343, -.234, .3264, -.326, 0.212, -.212
0.042,   0.1, .6875,   0.5, .1584, -.158, .1654, -.165, .1177, -.118
0.042,   0.1, .8125, 0.875, .3843, -.384, .5373, -.537, .1447, -.145
0.042,   0.1, .8125, .9375, .6009, -.601, .3857, -.386, .1615, -.161
0.042,   0.1, 0.875,   1.0, .4829, -.483, .1597, -0.16, .1256, -.126
0.042,   0.1, .8125, .6875, .2736, -.274, .2811, -.281, .2414, -.241
0.042,   0.1,  0.75,  0.75, .3371, -.337, .3744, -.374, .1708, -.171
0.042,   0.1, .9375, .9375, 0.528, -.528, .3086, -.309, -.131, .1311
0.042,   0.1, .9375, .8125, .4834, -.483, .3217, -.322, .1067, -.107
0.042,   0.1, 0.625, .6875, .4078, -.408, .4039, -.404, .4019, -.402
0.042,   0.1, 0.875, 0.875, .4819, -.482, .2182, -.218, .3652, -.365
0.042,   0.1, .6875, .8125, .5127, -.513, .3127, -.313, .1842, -.184
0.042,   0.1, .9375,   1.0, .5268, -.527, .1476, -.148, .1698, -0.17
0.042,   0.1, .8125, .6875, .2104, -0.21, .2002,  -0.2, .1238, -.124
0.042,   0.1,  0.75,   1.0, 0.452, -.452, .4862, -.486, 0.204, -.204
0.042,   0.1,  0.75,  0.75, .3029, -.303, .3348, -.335, .2122, -.212
0.042,   0.1,  0.75,  0.75, .1457, -.146, .0997,  -0.1, .2443, -.244
0.042,   0.1, .6875, .9375, .1824, -.182, .1575, -.158, .0823, -.082
0.042,   0.1, .8125, 0.875, .4947, -.495, .3388, -.339, .3013, -.301
0.042,   0.1, 0.875,   1.0, .4087, -.409, .1673, -.167, .2666, -.267
0.042,   0.1, .9375,   1.0, .5779, -.578, .1906, -.191, .0512, -.051
0.042,   0.1, .9375,   1.0, .3894, -.389, 0.136, -.136, .0728, -.073
0.042,   0.1, .8125,   1.0, .5356, -.536, .2097, -0.21, .3148, -.315
0.042,   0.1, .5625, .5625, .1549, -.155, 0.285, -.285, .2203, -0.22
0.042,   0.1, 0.875,  0.75, .4304, -0.43, .3264, -.326, .0591, -.059
0.042,   0.1, .9375,   1.0, 0.628, -.628, .2159, -.216, .0374, -.037
0.042,   0.1,   1.0, .8125, .4785, -.478, .4485, -.449, .1464, -.146
0.042,   0.1,   1.0,   1.0, .4736, -.474, .3192, -.319, .1275, -.127
0.042,   0.1, .8125,   1.0, .3767, -.377, .1183, -.118, .1285, -.128
0.042,   0.1, .9375, .9375, .4045, -.405, .1113, -.111, -.027, .0273
0.042,   0.1,   1.0, 0.875, .3832, -.383, .0674, -.067, .0395, -.039
0.042,   0.1, .9375, .8125, .3237, -.324, .1356, -.136, .1748, -.175
0.042,   0.1, 0.875, .9375, .4352, -.435, .4159, -.416, .1993, -.199
0.042,   0.1, 0.875,  0.75, .5373, -.537, .4156, -.416, 0.093, -.093
0.042,   0.1,  0.75, .8125, .2724, -.272, .2796, -0.28, .1874, -.187
0.042,   0.1,   1.0, .9375, .5356, -.536, .2544, -.254, .3649, -.365
0.042,   0.1, .8125, 0.875, .2864, -.286, .1636, -.164, .0291, -.029
0.042,   0.1, .9375,   1.0, .3804, -0.38, .1016, -.102, .1208, -.121
0.042,   0.1,  0.75, 0.875, .2444, -.244, .3599, -0.36,  0.05, -0.05
0.042,   0.1, .9375, .9375, .6666, -.667, .3362, -.336, .2652, -.265
0.042,   0.1, .8125, 0.875, .2845, -.284, .4034, -.403, .2514, -.251
0.042,   0.1, .8125, .8125, .4028, -.403, 0.437, -.437, -.113, .1135
0.042,   0.1, .9375, .8125, .4103, -0.41, .1845, -.185, .1272, -.127
0.042,   0.1, 0.875, .9375, .4836, -.484, .2032, -.203, 0.309, -.309
0.042,   0.1, 0.875, .9375, .5746, -.575, .3778, -.378, .0782, -.078
0.042,   0.1, .8125, .8125, .2481, -.248, .2735, -.274, .1396, -0.14
0.042,   0.1, .9375, .9375, .4836, -.484, .2929, -.293, .1393, -.139
0.042,   0.1,  0.75,  0.75, .3394, -.339, .3585, -.359, .1605, -.161
0.042,   0.1, .9375, .8125, .5166, -.517, .3019, -.302, .2317, -.232
0.042,   0.1, .5625, 0.625, .0907, -.091, .3035, -.304, .3482, -.348
0.042,   0.1,   1.0, .9375, .4014, -.401, .2539, -.254, .1326, -.133
0.042,   0.1, 0.625, 0.625, .1357, -.136,  0.13, -0.13, .2595, -0.26
0.042,   0.1, 0.625, 0.625, .2208, -.221, .4887, -.489, .0678, -.068
0.042,   0.1, 0.625, .6875, .2722, -.272, .2375, -.238, .4037, -.404
0.042,   0.1, .9375,   1.0, .4711, -.471, 0.366, -.366, .2435, -.244
0.042,   0.1, .6875,  0.75, .2708, -.271, .3586, -.359, .1199, -0.12
0.042,   0.1, 0.875, .8125, .4006, -.401, .3467, -.347, .2625, -.262
0.042,   0.1, .6875, .8125, .2753, -.275, .3205, -.321, .0415, -.041
0.042,   0.1, .9375,   1.0,  0.53, -0.53, .2256, -.226, .0576, -.058
0.042,   0.1, .6875, .6875, .3157, -.316, .3996,  -0.4, .2444, -.244
0.042,   0.1, .8125,  0.75, .5439, -.544, .4921, -.492, .1598, -0.16
0.042,   0.1, 0.875,   1.0, .6662, -.666, .3099, -0.31, -.012, .0123
0.042,   0.1, .6875, 0.625, .3893, -.389, 0.351, -.351, .3901, -0.39
0.042,   0.1, .8125, .6875, .3309, -.331, .4681, -.468, .1432, -.143
0.042,   0.1, 0.875,  0.75, .3005, -.301, .1846, -.185, .1773, -.177
0.042,   0.1, .8125, 0.875, .6177, -.618, .4621, -.462, .3743, -.374
0.042,   0.1, .8125, 0.875, 0.382, -.382, .1154, -.115, .1255, -.126
0.042,   0.1, .6875,  0.75, .2928, -.293, .2756, -.276, .0966, -.097
0.042,   0.1, .9375, .9375, .4825, -.483, .3168, -.317, .0108, -.011
0.042,   0.1, 0.875, 0.875, 0.246, -.246, 0.119, -.119, .1149, -.115
0.042,   0.1, .8125,   1.0, .6474, -.647, .1711, -.171, .4281, -.428
0.042,   0.1, .9375,  0.75, .5101, -0.51, .2644, -.264, 0.164, -.164
0.042,   0.1, .9375, .9375, .3857, -.386, .3916, -.392, .0561, -.056
0.042,   0.1,   0.5, .4375, .1354, -.135, .2549, -.255, .1727, -.173
0.042,   0.1, .9375, 0.875, .3251, -.325, .2065, -.207, .3131, -.313
0.042,   0.1, 0.875, 0.875, .3463, -.346, 0.008, -.008, .1339, -.134
0.042,   0.1, .9375, 0.875, .3847, -.385, .2825, -.282, -.024, .0239
0.042,   0.1,   1.0,  0.75, .3634, -.363, .1108, -.111, .0723, -.072
0.042,   0.1,   1.0, .9375, .6242, -.624, .0728, -.073, .4181, -.418
0.042,   0.1, 0.875, .8125, .3901, -0.39, .4885, -.489, .2523, -.252
0.042,   0.1, .8125, 0.625, .3446, -.345, .4195, -.419, .1389, -.139
0.042,   0.1, .9375,   1.0, .5692, -.569, .3014, -.301, .1542, -.154
0.042,   0.1,   1.0,  0.75, .5588, -.559, .2645, -.264, 0.156, -.156
0.042,   0.1, .9375,  0.75, .4617, -.462, .2957, -.296, .3057, -.306
0.042,   0.1,   1.0,   1.0, .4615, -.461, 0.116, -.116, .2232, -.223
0.042,   0.1, 0.875,   1.0, .6173, -.617, .4463, -.446, .0663, -.066
0.042,   0.1, .9375, .8125, .3102, -0.31, .2732, -.273, .1186, -.119
0.042,   0.1,  0.75,  0.75, .3418, -.342, .4928, -.493, .1874, -.187
0.042,   0.1, .9375,   1.0, .4774, -.477, .0896, -0.09, .0988, -.099
0.042,   0.1,  0.75,  0.75, .4482, -.448, .5577, -.558, .1574, -.157
0.042,   0.1, .8125, .8125, 0.395, -.395, .3303, -0.33, .2472, -.247
0.042,   0.1, .8125, 0.875, .3643, -.364, .2478, -.248, .0468, -.047
0.042,   0.1, .9375, .9375, .3729, -.373, 0.379, -.379, .0436, -.044
0.042,   0.1,   1.0, .9375, .5618, -.562, .4051, -.405, .2825, -.282
0.042,   0.1, .8125, .8125, .3784, -.378, .3801, -0.38, .1426, -.143
0.042,   0.1, 0.875, .9375, .3358, -.336, .1607, -.161, 0.159, -.159
0.042,   0.1,  0.75, .5625, .3311, -.331, .2228, -.223, .1523, -.152
0.042,   0.1, .8125, .8125, 0.437, -.437, .3951, -.395, .0594, -.059
0.042,   0.1, 0.875,  0.75, .4568, -.457, .3626, -.363, .1288, -.129
0.042,   0.1,  0.75, .6875, .3059, -.306, .2964, -.296, .2485, -.249
0.042,   0.1, 0.875, 0.875, .3129, -.313, .1847, -.185, .0715, -.071
0.042,   0.1, 0.625,  0.75, .1809, -.181, .1036, -.104, .2707, -.271
0.042,   0.1,   1.0,   1.0, .6199, -0.62, .3241, -.324, .1199, -0.12
0.042,   0.1,  0.75, .5625, .2741, -.274, .3317, -.332, .1766, -.177
0.042,   0.1, .9375, .9375, .3708, -.371, .2524, -.252, .1302, -0.13
0.042,   0.1,   1.0, 0.875, .5237, -.524, .3552, -.355, .1506, -.151
0.042,   0.1, 0.875, .9375, .5989, -.599, .2273, -.227, .3084, -.308
0.042,   0.1, .9375, .9375, .5053, -.505, .0081, -.008, .1383, -.138
0.043,   0.1, .8125, 0.625, .2608, -.261, 0.468, -.468, .3051, -.305
